u1 u2 z1 z2 r1 r2 t1 t2 m1 m2 q1 q2 c1 c2 d1 d2 o1 o2 f1 f2 s1 s2 s1 s2 
0.5492443012244997 0.005788135640099168 -1.8905209551051005 1.0489217870372984 -0.4382257124202188 -0.23871503711503006 0.18866558647157172 0.1658024002441583 0.8748892312766429 0.7304145297766393 0.14482466482725953 0.9840828826019837 -1.2569329727168845 -0.8288698221014843 -0.37887126608683125 0.048040993934061166 841.267506077288 22.64016749584151 19.0 0.3892386546239416 1.0 0.7626477351976352 1.0 2.0 
0.4822118898785781 0.9773106451464776 0.27144097009545226 1.4356838549781907 0.6047940535207066 0.6671192171398428 0.621726532219789 0.26064261705226704 0.9387275470383497 0.9260271938976936 -0.6239402457871832 0.731096562862216 -0.7844410162544472 -0.8087289503627787 0.8784337946448838 -0.5544392142290961 -1.6822404688588737 -0.20414348294079063 20.0 0.32912787266921983 0.0 0.2534657306730671 0.0 1.0 
0.7429711300239649 0.9598075790831881 -0.37533859597811314 -0.12040237753383871 1.421094810109649 0.40244471172636603 0.07868882551287992 0.09466512266933066 0.17493297005099673 0.03154144397379666 -0.12984504783676543 1.067441861421433 1.3632810690235038 -0.784823887165214 0.8427121900132861 -0.9363102968762561 -6.863324697358188 -2.0784972130505985 21.0 0.21799834560883535 2.0 0.2677649425433507 0.0 0.0 
0.7911882403820285 0.5472445264657384 1.0092517663959004 0.7246034222016621 0.7710709681047895 0.30834863510726074 0.6491709125257827 0.9488529191203359 0.03309861647209211 -0.033444217798244226 -0.8381723966545651 0.32609824393027587 -1.1006236285734676 -1.227488211167852 0.1583588184152643 -0.10656414895013148 -4.526300714626233 -0.0016405418243382822 22.0 0.21150787213256533 3.0 0.25910473853585114 0.0 1.0 
0.04531865104337773 0.5667509402853452 1.3173808137169731 -1.169288252294709 -0.18024735693145555 -0.8272658200769698 0.7851394830549684 0.34807137966179086 0.05650857142136978 0.02761792553628941 0.03980392742693706 1.097810847513621 0.2041244609879361 1.2389529250417717 -1.3145952585549474 -0.1934857035210303 -0.7348024714689816 -0.0036497496833750673 23.0 0.3461231948143459 2.0 0.5132774673401027 0.0 2.0 
0.6615259404222287 0.3067125842109254 -0.31172481858227247 0.10360880518921452 -1.1678462444713502 -1.5575850286978512 0.37619909458185585 0.2367015907919266 0.6409708014162538 0.24047625936236408 -0.8757137424683408 0.3549726331635367 0.7339678271639059 -0.8330272710461809 -1.3440961128473345 -0.21071125091532067 -19.862481106055455 -0.46343429911683676 24.0 0.23937885755844163 3.0 0.773063252829145 2.0 0.0 
0.818818118974725 0.8142533092158784 -0.8297394362777278 -1.2930599111043917 -0.994106103814471 -0.06402821209256782 0.7224863262400585 0.8909940129545914 0.673293227286316 0.29070653164149296 0.09883443270545511 1.1169308575396386 -1.348478037417415 -0.9600344583081061 -0.9238305479391548 0.8317749718221124 -3.728728782206172 0.0033986346140442263 25.0 0.33469361274279036 2.0 0.8009166614325485 1.0 2.0 
0.193267056046457 0.3185876199164722 2.0534081721547657 0.24758348756956347 -0.8120326252267909 -1.7696032593220787 0.32711903417133326 0.5195419773568337 0.2772993943867752 -4.46444921568534E-4 -0.8820874639089518 0.17249705002182777 -0.19197630724807077 0.9613097755502222 -1.0790061025699729 -0.7782579431381724 -0.44364480121410943 19.085407751648127 26.0 0.38262715643349143 2.0 0.8933179516328339 1.0 0.0 
0.09409729141683143 0.5411722968963759 -1.1073503968395138 -1.6175355659377946 0.19321172683140214 0.9667007165714292 0.27567266924517186 0.2931922332430857 0.005174469966239603 -0.09395631361346155 0.9857394325137001 -0.08028525490969862 -0.9181033539416713 -1.1134748541557578 -1.0166248023378799 0.2023986505687031 6.053032686294658 0.9951116071248359 27.0 0.47321769446630846 0.0 0.9617436093285986 0.0 1.0 
0.41335227734680957 0.10147900440064606 -0.46050860326411963 -0.7573406941178338 1.4551250803134337 1.1370960009249291 0.8831721394158211 1.079212708941095 0.35363213663319604 0.055735994573323136 0.06985424990557987 0.8944710550850798 0.5908364585486658 -1.2046647482570771 -0.06262098541433021 0.12232821814151625 0.14989197866169046 -0.7198768654022315 28.0 0.4315618823644752 0.0 0.5720265496923816 2.0 0.0 
0.2308821716321353 0.5038188117617745 0.48666244739877407 0.9210278305659261 0.5509880142877184 0.8876700724180284 0.5269939211904181 1.0161748783327298 0.7709302898315314 0.4522000250608416 0.28576425323950705 0.882569618620059 1.052509418561174 -0.6310972598992795 -0.8250934807236096 -0.6100653007375693 0.10254116094864163 0.012380899968508594 29.0 0.44514938481773514 2.0 0.5904227036348495 2.0 2.0 
0.8365286266244374 0.5273582682430371 -0.0010780756873081177 0.2265818739101034 -1.5362915043991412 -0.5946764166869519 0.9200396946875363 1.3407766760990807 0.2036799541019677 -8.937991188343215E-4 -0.21048231948671492 0.9972556856466089 1.2171046801121599 -1.0796376555487839 -0.12278121764969378 -1.2259257787916864 3.122998148464314 0.005143642224400061 30.0 0.3241566981454418 3.0 0.3874292302936736 2.0 0.0 
0.10511749425801731 0.0929974221565566 0.14492412774285016 0.6823124795298433 0.24506019512837576 0.15046501863514405 0.14159977573271698 0.1733693574429677 0.08636564803375768 -0.008566956835862817 -0.643679907998427 0.46630421572114417 -0.11049166613462186 0.9990132752031412 -1.2189872841322202 -0.01347818303970827 7.204066836871138E-4 -0.005043882034985228 31.0 0.5380728189544338 3.0 0.2391872521603552 0.0 2.0 
0.33583354869020043 0.6538971396471498 -0.5644725385975655 -0.8888738183299072 0.7353320820268746 0.6319875516277904 0.9529937977202091 0.5103112279620144 0.3189982235109494 0.0857685600931255 -0.7240247339447881 0.3319801629413852 -0.9724298041006498 -0.9917064971073163 1.2853628958676582 -0.4944502857727346 -0.7042117702043231 0.20589965126647394 32.0 0.4976287850741554 3.0 0.9221107729939118 2.0 0.0 
0.34296851987952015 0.9179181445154179 1.1426322632855062 0.18146660910549783 0.08574283116060964 0.004520735540144795 0.8734461030675913 1.0168264696318876 0.5112864474788542 0.11345091368829355 -0.7921181353359581 0.40757354145389973 1.0717924737736106 -0.6766123809429752 -0.09980349699599436 0.05022920481988171 0.00261521589375567 -0.009789744362585699 33.0 0.49231146065081416 0.0 0.9078508372914389 0.0 0.0 
0.7643552640168435 0.6516124991203425 -1.4364858785571073 0.045931508814494496 0.4167444801012312 0.6379963123773444 0.03692870695675465 0.006329742920603405 0.41112849552803765 0.05347913077812655 0.20660736984338213 0.8398109325393682 -0.09352700538012843 1.3847514707944628 -0.17258724825912156 -0.060559554444607304 -0.056468633971237255 0.006103854775206847 34.0 0.5374386316486304 1.0 0.49307211410061014 2.833811485403381 1.2088974287368304 
0.77623548315284 0.6551337759643591 -3.012622311502048 -2.118035122014544 -1.3848696262402278 -1.7874052685255097 0.10887575848283981 0.09465665544578729 0.736687353146278 0.44847798345905837 -0.26577750028027114 0.9055397708715608 -1.0397960447455075 -1.0102345168528981 -1.0500391847907151 0.6250732346276924 -0.9064638612714301 101.80013839870091 35.0 0.5019192933755598 2.0 0.4895145530648062 1.0 2.0 
0.04345270605671947 0.083025604970553 0.5520540954511569 -0.21941780554551119 -2.1395499957682174 -1.121807976178221 0.6033312821231164 0.7207032411317287 0.9189124471013653 0.7836035250898491 -0.7794227578418871 0.4167353422017564 -1.209938846055742 -0.583552370924237 -0.33190787227149227 -1.3619624981808767 0.13176215207052194 -0.012486345531569576 36.0 0.5721723769190904 1.0 0.03894010751280419 0.0 0.0 
0.5276964335569679 0.2945115053976911 0.24918880906136365 -0.3278278305089567 2.693025825975291 1.5132554469050172 0.12695176296660504 0.19356976912699206 0.37998184778010247 0.041307853921600024 -0.6822421781176631 0.48063223988899284 -1.3088898059077385 -1.0517757583007403 1.1276190112480364 -0.7214305681620007 -1.734380283183426E-5 0.9805265004544764 37.0 0.44520405074682945 3.0 0.27821084023138776 1.0 0.0 
0.21378089156275526 0.5386106398263025 -0.3160164943478231 -0.5298985842996361 -0.2228440243547416 1.6176031577133578 0.43134770299739644 0.2343892733484906 0.5172225053686828 0.23274309202811488 -0.40390542955722974 0.9377004249400984 1.1201157740828882 -0.881936046022282 -0.4306990738472419 -1.1025714781679827 -31.170599992869487 -1.1904189371585835E-4 38.0 0.42727372886293713 2.0 0.834112569949123 0.0 2.0 
0.5805967562004282 0.4116763420200765 -0.5642078641040181 -0.7724694985233076 -1.0496688711629825 -0.7246598621014714 0.8480773035339447 1.099319172080004 0.5256972394914935 0.1914601095374251 0.5086865235423192 0.5588942795041374 -1.4905113915676689 -1.311908687444346 0.006545963731414699 -0.4803092667123281 -6.965294082820267E-8 5.460507246174809E-4 39.0 0.586207567856564 3.0 0.9309375917953568 1.0 0.0 
0.33713401892874073 0.20251442509544004 -0.6836920470904907 -2.226685941023968 0.48543584247601 -0.6086066575264697 0.0629099651675652 0.09175368537271658 0.7684321967213149 0.39483729406639756 -0.9618236861569844 0.17767945528420626 -0.9942603988638311 -1.3049705077964548 0.8027103999174394 1.2204204333557287 11.269530032869106 0.038041621761677774 40.0 0.5397159512322214 0.0 0.8709647603217963 0.0 1.0 
0.9704586810711783 0.0822060226724074 -0.19069438460722396 -1.0125763273555675 -0.37646805716416215 0.08962222077302828 0.09468608314882321 0.0760006776586237 0.40270886229595826 0.0047483519485090955 -0.4471020529392531 0.8326183806919046 0.8849564593502104 -1.0213083477669933 0.4320308242639769 -1.2626872773770532 -4.464819274934822 -7.217708743514254E-10 41.0 0.4165386674264427 1.0 0.8172956037111535 2.0 2.0 
0.8844643481951994 0.46344932098604064 1.186982715190566 0.13162660471095455 -0.6740892439879798 1.3032478208272371 0.27099159717529175 0.4154920218155873 0.7712686355754843 0.40897676015465856 0.4493127435952957 0.839489733780896 -0.9748330469035461 -0.961377277956881 -0.09313924107636838 0.006098866865038665 -0.07613286530791938 -18.53565562908522 42.0 0.5603908304767437 3.0 0.14131182057634273 0.0 0.0 
0.022933358679855353 0.5612147011018519 -0.20934194336384185 -0.6137458267847543 0.12169848039563769 0.8265856868162326 0.1281689959921144 0.12751219810871747 0.5636160468244797 0.13529412517246237 -0.43354076189078006 0.8919261059533687 0.6638961470272117 -0.8989571494996328 -0.3408141151146317 0.18160212169805262 2.079602324688277 -0.031017801698958368 43.0 0.6906877382812584 2.0 0.8204411288241604 2.0 0.0 
0.1286245591084788 0.2182388836440825 0.9306078618942107 -0.1666573988170766 0.9801055064700653 0.5068385727136527 0.5204894874684954 1.0787617262163183 0.9221383643224188 0.8071919145846113 0.012605226690483917 0.9135554612897473 1.0554760661709446 -1.864828228155747 1.3030284110771124 0.07757983151592203 0.02737234707346049 -0.0028907607888678548 44.0 0.49048056699207465 0.0 0.8470709563262513 1.0 0.0 
0.3071692233926334 0.8761763365610923 1.4695713584432537 -0.3518725833551118 0.42662528136727634 0.8461457095475319 0.584602408917251 0.6689910267642628 0.45212882575271085 0.05755418151583014 0.3411792368187574 1.0664641193695132 -0.10502334593294257 0.45255333222786676 -0.4663734418692353 1.1457421263644425 -0.6403405739332925 0.36750338738681027 45.0 0.8746056577365906 0.0 0.24700834613845768 0.0 2.0 
0.7395150413727493 0.4004200768266508 -1.0864958837167968 -1.351444919964258 -0.5806330581774968 0.5834418869199439 0.7943492199357183 0.8406846264226528 0.669960481509917 0.2933661708320827 0.8922589116646387 0.16873748899107088 -0.8892448622014641 -1.1388182385139036 -1.0458439336236576 0.024076164211369933 -0.0557434654364052 0.07931802314218699 46.0 0.7004441929227657 1.0 0.5674166605636932 0.0 2.0 
0.7200160407272987 0.6321736680301996 -1.2155020121364575 1.1165989009839004 -1.4628306007870617 -0.6603476988981993 0.9760994839642757 1.0122480288522886 0.3072806736903356 0.02551956493101167 0.869034445412995 0.43347251572817724 -1.1344220563082599 -0.7090650759764071 1.2421248270285177 0.05627973547149415 -0.6933957153306071 24.992472286313404 47.0 0.6920661973144532 3.0 0.3658372964634574 1.0 2.0 
0.2683977342351528 0.4036954880777357 -0.961623106854803 0.5982444742787373 -0.4546450704091898 0.18065455125488633 0.9930085333321684 1.8137759276964447 0.35073562739460085 0.012463525365402836 -0.5036228624489685 0.7775005872455202 0.7826798907929117 -0.8186388612095896 -0.02719581348520255 8.372856555169179E-4 0.019436176524059982 48.69092185898975 48.0 0.6884113849518594 1.0 0.9419785564110894 0.0 0.0 
0.8164992454343588 0.42366244252441254 0.22169204424392247 0.6502143824753307 0.05011634252038066 -0.9080811873249004 0.607640327052358 0.9503669962942791 0.766069078818025 0.47684575286606495 -0.4242810098232179 0.8761030092757824 1.14506640705926 -1.3431062057384282 0.6794078529096055 0.8231494359991226 3.6743549267463274 5.773248564018446E-5 49.0 0.6475546487464626 3.0 0.38430118145749026 1.0 0.0 
0.865803021196299 0.988035837296614 -0.5403470268605461 0.9644708422876961 -0.08212383882431071 -0.5103214844445467 0.6486779645537675 0.8870135042406502 0.25962952717913557 0.012219785303691312 -0.7568027687499765 0.516422684045043 -1.3540239542627888 -1.1148210614946739 0.897762336269511 0.879690565941412 -155.69640688559844 -0.0033326292928564983 50.0 0.8801560338918437 0.0 0.9799954521966868 0.0 0.0 
0.27035078565591986 0.7327309124078167 0.26976489532919007 0.7133864423393251 0.15198331547210808 0.9328058624798199 0.4001134588876496 0.44749881037379075 0.42000178076572914 -0.011993419436827107 -0.5425939377279687 0.6091337694633019 1.29373024974214 -1.1428789916157107 1.3698517514466413 0.27964083892093666 0.14455050469620462 1.2073401055281108 51.0 0.6806762880134457 3.0 0.32163188437541057 2.0 1.0 
0.98169016258399 0.8192966249201409 -1.459143490636601 -0.04074607155450516 1.466205595875544 -0.07091628755998047 0.8633219725770745 0.6657420707468185 0.05807903253078062 -0.010585893707209157 -0.008585566282230506 0.8678468781668675 0.7352237960790728 -1.3412541619143137 -0.11908613837323873 0.043336948658306715 -0.010930423403956911 -0.05859015371499201 52.0 0.7391699966950701 1.0 0.2512458580903485 2.0 2.0 
0.8067820041226019 0.6344069740139637 0.07868295956125275 -0.9839181733286384 -0.09592760685566024 -0.17168608180720668 0.8668310384447893 0.3219332762482632 0.9538863733377869 0.8765478417762164 0.2504273676805404 1.1025434317490177 -1.171201939956201 -1.0762982153462033 0.23429374682927975 -1.4153762615233625 105.22772409401536 -93.92460738035967 53.0 0.888340328293951 2.0 0.7733230824753335 0.0 2.0 
0.3297200821476758 0.12899359399881216 0.42551349250094517 1.0927579572263497 -1.0369099163464521 -0.9042107432543387 0.4393814283984804 0.2987338996152411 0.8221118546526203 0.5723174092066158 0.9445984487419927 0.12766347064636152 -1.0387410682203864 -1.1888690524351366 -0.04355867687544951 -1.1220903249953642 -0.1389337107889783 -0.03294877567059325 54.0 0.7439550324377973 2.0 0.4645779714715764 1.0 1.0 
0.028277007097458617 0.0697948761368703 -0.6837485710744186 -0.2511991467112273 0.5337675140399035 0.26490936855957514 0.03176749176935356 0.026761592970922145 0.3919133102810519 0.10028619480697856 -0.8463295221975713 0.3023172388746302 -1.0337174338000072 -1.3054930115982155 0.9270362224218668 0.9337354042245849 -19.94604574923667 -2.100558239659286E-5 55.0 0.7745057348856546 3.0 0.009600059981224374 0.0 1.0 
0.8597013836649725 0.03897581259040939 -0.2602079975625025 0.09618027999581266 -1.2963401374018715 -2.616159713035835 0.39196637647050325 0.5615197748512645 0.09811290613303991 -0.05272500027895118 -0.7070960469575795 0.5176088741418556 -0.529718370544186 -1.354974955927938 -0.5289309991481586 0.8690886057726069 0.22000113207340258 -0.010862336844108585 56.0 0.8302408311494363 3.0 0.5225604757167464 1.0 2.0 
0.47707453090322127 0.75777666901856 -2.6850904258147015 0.8378149990924042 -1.0937073863094866 -0.29254422948847403 0.7054329296193709 0.45291144350714385 0.19874825965014653 -0.09200734181564675 0.013438171633155083 0.9751438685705505 -0.48024169150500184 -1.2441205647150384 0.4441882947964605 0.20204007593100973 -2.7695634287986755 -9.921295771719994E-5 57.0 0.8171580083475236 3.0 0.055407612035574316 2.0 1.0 
0.37996888327928346 0.30487780353656413 -1.1523752611723137 -0.8357276071077265 -0.9180869706623609 -0.6291342280879473 0.8129636500773497 0.4016754137905462 0.8158145903623099 0.4522800486895345 0.2726973071470651 0.8724129238389751 1.024295767359028 -1.1995010525977154 0.7699197676393121 -1.2653008252100846 -0.7427469811706768 -0.0011285628717416759 58.0 0.7600109210399222 1.0 0.9252315434480933 1.0 1.0 
0.17304386854873854 0.8875888710323817 -1.2475748225078271 -1.2105146055190306 -0.31696449384833625 -1.5241115098832372 0.8205459454249924 0.3727609299989734 0.19116352696525485 -0.06632206935142013 0.4501200189708341 0.7156881509189768 1.0925680791010848 -1.0325107630264947 -0.8586639630453404 -0.6390906904260713 -7.748249832107026 -2.0415480076768393 59.0 0.7478670656698242 0.0 0.6527890707435434 0.0 0.0 
0.40626008667532665 0.1282469552902339 0.08058300999983097 0.8553058378585544 0.26566014100204766 0.10214019240054226 0.1800663121674616 0.17996363767460294 0.8525191525201705 0.7206251636996507 0.4450875909512624 0.885397153326892 0.20520578513389556 1.0158321253973055 -1.124928430963919 -0.7767059733634925 -1.5215202728365652E-5 -0.059063966775449395 60.0 0.7176828663463534 0.0 0.7054865927822914 1.0 1.0 
0.7189977887723724 0.642329758364213 -0.07203712951852147 -0.40473028646324805 0.7993092475884231 1.3931245236419403 0.8918786633447263 0.5128343344194615 0.8611670812579238 0.7280405408158904 0.8963653453541272 0.21634663565144469 0.7542636315070939 -0.5776614026081341 -1.1785696932820975 0.19206148245322438 0.003796587401396947 2.3198491115291633 61.0 0.8234645408076805 2.0 0.5929593422846597 0.0 1.0 
0.9189410006386579 0.3397268688723749 -0.2110360196420794 0.4654637980074755 -0.20066848679064614 -0.346825519356201 0.42241595228750506 0.443433807924128 0.956649690580346 0.8666040229874928 0.5621570365632071 0.6925710357671061 0.010674303654867351 1.098118119785964 0.5282082312930797 -1.2983038314719906 5.512690022328815E-7 -9.94606047160822 62.0 0.8244760476232164 2.0 0.7804288779225141 2.0 0.0 
0.2894664652227239 0.49381126442425105 0.7338007181165339 -0.98334207588642 0.9202594985849016 1.7575366742619822 0.540307945758295 0.4456888125072442 0.08773614117710504 -0.010224409267987324 0.8873306451564442 0.3894268916946324 -0.1260064007917481 0.8205633659557251 1.1756770180505054 -0.4261713884120346 -0.011730843176370576 2.6147726858121714 63.0 0.856700859899238 0.0 0.5166508544511441 1.0 2.0 
0.23792183995204896 0.10212355444468213 0.24356975419708857 -0.1686861954321956 0.11119275083092306 0.2945189877889534 0.9396111023674911 1.2480829010730776 0.37817202283405527 0.06343372210675438 -0.43386863670814835 0.8136592599024697 -0.30820459687914414 -0.9969527845748313 0.9101908636195403 -0.6209043411783028 21.73745177007026 -0.0056817710563205615 64.0 0.8664517866591429 2.0 0.32760060967992055 1.0 0.0 
0.06177212893354156 0.9414059745606812 -0.1611287470371601 -0.25360345945375745 -1.4972849634342889 -0.5787283264678593 0.7166692821088633 0.7530945588435062 0.6873211862319477 0.31113939382677896 0.04539539845114504 0.906165719246018 -0.07097199499833151 1.4680292431501252 -1.0817105735538646 -0.4750381060070295 0.014962382202355151 -0.0608258952946768 65.0 0.8776714717383611 2.0 0.5009786862051716 0.0 1.0 
0.9914070815822824 0.9528999907547835 1.8483232554126523 -0.32262923772721475 -2.30932611483992 -1.5403199806996135 0.9865249207076328 0.2496264836674955 0.08927741753354035 -0.043147693871070855 0.35180145798241513 0.8023892882212775 -0.0756532786105911 1.0373424697425848 0.3626034595683691 -0.9984123801066985 -0.6229136200595452 2.8522695323752924E-4 66.0 0.6705771341785167 0.0 0.8708689430952513 2.0 0.0 
0.06130909703690657 0.4783716543310419 0.8058587415906876 1.2175636904592 3.092616775953672 2.4652100228210045 0.2982757889073159 0.20619359445146318 0.810423576068275 0.535316094181924 0.4740596309885634 0.8179659456430428 0.6203678237421313 -1.0258675149500955 -0.21648980961438685 -0.14701789209502664 0.014041911454330126 2.1673266027553595 67.0 0.9681746947269722 0.0 0.17312533001429298 1.0 2.0 
